Unnamed: 0,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,portfolio
1471,874.67,847.56,893.86,revenue_agr,2,multihaz_agr,G,02_01_00_00
1472,816.14,793.81,828.0,revenue_agr,2,multihaz_agr,G,09_09_00_00
1473,904.13,868.86,918.09,revenue_agr,2,multihaz_agr,G,08_06_00_00
1474,869.67,841.07,884.2,revenue_agr,2,multihaz_agr,G,03_10_00_00
1475,923.02,894.45,931.88,revenue_agr,2,multihaz_agr,G,07_05_00_00
1476,794.29,766.06,815.99,revenue_agr,2,multihaz_agr,G,04_01_00_00
1477,901.71,873.95,931.52,revenue_agr,2,multihaz_agr,G,11_10_00_00
1478,848.67,826.24,859.54,revenue_agr,2,multihaz_agr,G,05_01_00_00
1479,849.03,824.59,862.3,revenue_agr,2,multihaz_agr,G,10_09_00_00
1480,729.02,685.71,763.78,revenue_agr,2,multihaz_agr,G,11_00_00_00
1481,835.63,796.77,849.31,revenue_agr,2,multihaz_agr,G,01_01_00_00
1482,810.17,778.73,827.17,revenue_agr,2,multihaz_agr,G,00_02_00_00
1483,850.52,813.31,877.66,revenue_agr,2,multihaz_agr,G,03_08_00_00
1484,908.11,881.63,918.09,revenue_agr,2,multihaz_agr,G,07_06_00_00
1485,931.63,904.53,939.73,revenue_agr,2,multihaz_agr,G,05_10_00_00
1486,909.59,870.22,918.71,revenue_agr,2,multihaz_agr,G,02_07_00_00
1487,866.71,830.84,890.56,revenue_agr,2,multihaz_agr,G,01_08_00_00
1488,885.89,857.68,908.22,revenue_agr,2,multihaz_agr,G,11_08_00_00
1489,919.66,889.02,935.3,revenue_agr,2,multihaz_agr,G,02_10_00_00
1490,880.73,848.14,894.14,revenue_agr,2,multihaz_agr,G,09_10_00_00
1491,823.72,780.63,861.01,revenue_agr,2,multihaz_agr,G,11_02_00_00
1492,904.94,853.81,921.18,revenue_agr,2,multihaz_agr,G,10_08_00_00
1493,891.44,841.1,910.22,revenue_agr,2,multihaz_agr,G,00_08_00_00
1494,910.98,892.19,931.2,revenue_agr,2,multihaz_agr,G,00_10_00_00
1495,917.04,874.0,930.19,revenue_agr,2,multihaz_agr,G,06_08_00_00
1496,768.9,731.02,789.38,revenue_agr,2,multihaz_agr,G,07_00_00_00
1497,836.01,807.35,853.53,revenue_agr,2,multihaz_agr,G,06_02_00_00
1498,872.66,830.85,892.64,revenue_agr,2,multihaz_agr,G,01_07_00_00
1499,752.32,720.85,774.18,revenue_agr,2,multihaz_agr,G,00_00_00_00
1500,869.06,847.44,882.69,revenue_agr,2,multihaz_agr,G,00_04_00_00
1501,859.96,829.55,873.76,revenue_agr,2,multihaz_agr,G,03_05_00_00
1502,910.16,832.04,930.19,revenue_agr,2,multihaz_agr,G,08_08_00_00
1503,924.43,913.89,931.19,revenue_agr,2,multihaz_agr,G,07_07_00_00
1504,805.63,763.24,824.7,revenue_agr,2,multihaz_agr,G,01_02_00_00
1505,797.42,767.91,819.61,revenue_agr,2,multihaz_agr,G,04_03_00_00
1506,872.55,833.03,894.33,revenue_agr,2,multihaz_agr,G,09_07_00_00
1507,857.2,837.77,869.19,revenue_agr,2,multihaz_agr,G,05_09_00_00
1508,828.03,803.01,846.88,revenue_agr,2,multihaz_agr,G,08_02_00_00
1509,762.65,721.37,786.19,revenue_agr,2,multihaz_agr,G,10_00_00_00
1510,826.41,800.36,844.0,revenue_agr,2,multihaz_agr,G,00_01_00_00
1511,874.48,841.07,893.21,revenue_agr,2,multihaz_agr,G,04_10_00_00
1512,804.99,772.57,832.99,revenue_agr,2,multihaz_agr,G,03_01_00_00
1513,887.48,869.36,901.04,revenue_agr,2,multihaz_agr,G,00_06_00_00
1514,829.65,803.64,848.14,revenue_agr,2,multihaz_agr,G,00_03_00_00
1515,845.33,817.78,859.57,revenue_agr,2,multihaz_agr,G,08_01_00_00
1516,831.41,759.1,863.46,revenue_agr,2,multihaz_agr,G,01_09_00_00
1517,923.58,913.89,931.17,revenue_agr,2,multihaz_agr,G,06_07_00_00
1518,767.28,731.01,789.33,revenue_agr,2,multihaz_agr,G,06_00_00_00
1519,931.35,904.53,939.73,revenue_agr,2,multihaz_agr,G,06_10_00_00
1520,891.03,874.96,905.89,revenue_agr,2,multihaz_agr,G,06_04_00_00
1521,781.82,753.45,809.6,revenue_agr,2,multihaz_agr,G,03_02_00_00
1522,872.38,834.6,885.85,revenue_agr,2,multihaz_agr,G,01_05_00_00
1523,853.75,814.11,887.85,revenue_agr,2,multihaz_agr,G,11_01_00_00
1524,871.44,836.66,886.08,revenue_agr,2,multihaz_agr,G,09_05_00_00
1525,855.39,833.26,883.77,revenue_agr,2,multihaz_agr,G,06_01_00_00
1526,849.48,776.54,904.53,revenue_agr,2,multihaz_agr,G,11_09_00_00
1527,853.83,827.15,869.19,revenue_agr,2,multihaz_agr,G,08_09_00_00
1528,864.72,844.99,891.2,revenue_agr,2,multihaz_agr,G,06_09_00_00
1529,891.86,874.96,905.89,revenue_agr,2,multihaz_agr,G,05_04_00_00
1530,895.25,864.34,914.99,revenue_agr,2,multihaz_agr,G,02_06_00_00
1531,852.0,829.52,863.16,revenue_agr,2,multihaz_agr,G,05_03_00_00
1532,879.9,860.26,893.25,revenue_agr,2,multihaz_agr,G,02_04_00_00
1533,718.47,669.47,749.85,revenue_agr,2,multihaz_agr,G,09_00_00_00
1534,844.07,810.64,865.2,revenue_agr,2,multihaz_agr,G,02_02_00_00
1535,881.27,862.6,899.71,revenue_agr,2,multihaz_agr,G,10_04_00_00
1536,907.42,881.63,918.07,revenue_agr,2,multihaz_agr,G,06_06_00_00
1537,855.76,833.19,868.92,revenue_agr,2,multihaz_agr,G,07_03_00_00
1538,888.15,844.6,905.9,revenue_agr,2,multihaz_agr,G,08_04_00_00
1539,845.34,810.97,857.65,revenue_agr,2,multihaz_agr,G,03_06_00_00
1540,919.08,889.94,931.88,revenue_agr,2,multihaz_agr,G,08_05_00_00
1541,899.9,869.87,913.49,revenue_agr,2,multihaz_agr,G,10_06_00_00
1542,866.59,826.51,890.42,revenue_agr,2,multihaz_agr,G,04_07_00_00
1543,853.24,816.8,889.09,revenue_agr,2,multihaz_agr,G,04_08_00_00
1544,927.9,899.09,939.56,revenue_agr,2,multihaz_agr,G,08_10_00_00
1545,922.3,894.45,931.87,revenue_agr,2,multihaz_agr,G,06_05_00_00
1546,903.53,886.61,915.31,revenue_agr,2,multihaz_agr,G,00_07_00_00
1547,924.21,913.89,931.17,revenue_agr,2,multihaz_agr,G,05_07_00_00
1548,843.5,816.35,859.65,revenue_agr,2,multihaz_agr,G,10_03_00_00
1549,915.77,902.22,921.4,revenue_agr,2,multihaz_agr,G,10_07_00_00
1550,713.3,665.97,750.7,revenue_agr,2,multihaz_agr,G,04_00_00_00
1551,842.88,809.86,858.71,revenue_agr,2,multihaz_agr,G,01_04_00_00
1552,891.66,874.98,905.9,revenue_agr,2,multihaz_agr,G,07_04_00_00
1553,858.21,817.93,874.48,revenue_agr,2,multihaz_agr,G,01_06_00_00
1554,831.38,801.5,846.86,revenue_agr,2,multihaz_agr,G,05_02_00_00
1555,786.72,756.32,800.52,revenue_agr,2,multihaz_agr,G,09_02_00_00
1556,858.71,836.54,889.84,revenue_agr,2,multihaz_agr,G,06_03_00_00
1557,825.98,795.65,840.96,revenue_agr,2,multihaz_agr,G,03_04_00_00
1558,829.15,750.95,852.48,revenue_agr,2,multihaz_agr,G,01_03_00_00
1559,857.0,818.06,874.58,revenue_agr,2,multihaz_agr,G,09_06_00_00
1560,848.65,819.92,863.58,revenue_agr,2,multihaz_agr,G,08_03_00_00
1561,803.24,777.06,827.6,revenue_agr,2,multihaz_agr,G,04_09_00_00
1562,922.81,894.45,931.87,revenue_agr,2,multihaz_agr,G,05_05_00_00
1563,806.32,781.65,819.38,revenue_agr,2,multihaz_agr,G,09_01_00_00
1564,809.56,784.49,823.46,revenue_agr,2,multihaz_agr,G,09_03_00_00
1565,850.85,811.09,862.48,revenue_agr,2,multihaz_agr,G,04_06_00_00
1566,861.57,841.43,871.54,revenue_agr,2,multihaz_agr,G,07_09_00_00
1567,877.3,844.84,899.88,revenue_agr,2,multihaz_agr,G,11_06_00_00
1568,920.48,892.0,930.19,revenue_agr,2,multihaz_agr,G,08_07_00_00
1569,847.28,768.34,889.99,revenue_agr,2,multihaz_agr,G,11_03_00_00
1570,913.53,866.98,930.19,revenue_agr,2,multihaz_agr,G,05_08_00_00
1571,882.64,847.01,896.29,revenue_agr,2,multihaz_agr,G,01_10_00_00
1572,766.03,731.02,789.38,revenue_agr,2,multihaz_agr,G,08_00_00_00
1573,835.24,811.81,854.62,revenue_agr,2,multihaz_agr,G,00_09_00_00
1574,865.33,829.74,883.72,revenue_agr,2,multihaz_agr,G,04_05_00_00
1575,834.26,805.17,847.33,revenue_agr,2,multihaz_agr,G,07_02_00_00
1576,812.1,784.22,848.64,revenue_agr,2,multihaz_agr,G,03_09_00_00
1577,832.51,804.29,852.02,revenue_agr,2,multihaz_agr,G,04_04_00_00
1578,868.06,813.06,897.5,revenue_agr,2,multihaz_agr,G,02_03_00_00
1579,823.66,791.4,838.08,revenue_agr,2,multihaz_agr,G,10_02_00_00
1580,805.8,775.86,835.13,revenue_agr,2,multihaz_agr,G,03_03_00_00
1581,891.47,861.45,920.87,revenue_agr,2,multihaz_agr,G,11_05_00_00
1582,917.55,870.65,930.19,revenue_agr,2,multihaz_agr,G,07_08_00_00
1583,931.96,904.53,939.73,revenue_agr,2,multihaz_agr,G,07_10_00_00
1584,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,02_09_00_00
1585,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10_01_00_00
1586,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,05_06_00_00
1587,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,11_07_00_00
1588,1.6,1.0,4.0,pathways_list_d_a,2,multihaz_agr,G,09_08_00_00
1589,1.4,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,02_08_00_00
1590,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,03_07_00_00
1591,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,02_05_00_00
1592,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,04_02_00_00
1593,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,02_00_00_00
1594,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,09_04_00_00
1595,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,10_05_00_00
1596,3.8,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,11_04_00_00
1597,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,01_00_00_00
1598,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,07_01_00_00
1599,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,10_10_00_00
1600,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,00_05_00_00
1601,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,05_00_00_00
1602,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,03_00_00_00
1603,3.1,2.0,4.0,pathways_list_d_a,2,multihaz_agr,G,02_01_00_00
1604,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,09_09_00_00
1605,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,08_06_00_00
1606,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,03_10_00_00
1607,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,07_05_00_00
1608,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,04_01_00_00
1609,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,11_10_00_00
1610,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,05_01_00_00
1611,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10_09_00_00
1612,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,11_00_00_00
1613,3.1,2.0,4.0,pathways_list_d_a,2,multihaz_agr,G,01_01_00_00
1614,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,00_02_00_00
1615,1.5,1.0,3.0,pathways_list_d_a,2,multihaz_agr,G,03_08_00_00
1616,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,07_06_00_00
1617,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,05_10_00_00
1618,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,02_07_00_00
1619,1.4,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,01_08_00_00
1620,1.4,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,11_08_00_00
1621,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,02_10_00_00
1622,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,09_10_00_00
1623,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,11_02_00_00
1624,1.6,1.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10_08_00_00
1625,1.6,1.0,4.0,pathways_list_d_a,2,multihaz_agr,G,00_08_00_00
1626,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,00_10_00_00
1627,1.5,1.0,3.0,pathways_list_d_a,2,multihaz_agr,G,06_08_00_00
1628,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,07_00_00_00
1629,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,06_02_00_00
1630,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,01_07_00_00
1631,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,00_00_00_00
1632,3.3,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,00_04_00_00
1633,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,03_05_00_00
1634,1.6,1.0,4.0,pathways_list_d_a,2,multihaz_agr,G,08_08_00_00
1635,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,07_07_00_00
1636,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,01_02_00_00
1637,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,04_03_00_00
1638,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,09_07_00_00
1639,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,05_09_00_00
1640,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,08_02_00_00
1641,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,10_00_00_00
1642,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,00_01_00_00
1643,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,04_10_00_00
1644,3.4,2.0,4.0,pathways_list_d_a,2,multihaz_agr,G,03_01_00_00
1645,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,00_06_00_00
1646,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,00_03_00_00
1647,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,08_01_00_00
1648,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,01_09_00_00
1649,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,06_07_00_00
1650,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,06_00_00_00
1651,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,06_10_00_00
1652,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,06_04_00_00
1653,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,03_02_00_00
1654,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,01_05_00_00
1655,3.1,2.0,4.0,pathways_list_d_a,2,multihaz_agr,G,11_01_00_00
1656,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,09_05_00_00
1657,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,06_01_00_00
1658,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,11_09_00_00
1659,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,08_09_00_00
1660,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,06_09_00_00
1661,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,05_04_00_00
1662,3.1,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,02_06_00_00
1663,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,05_03_00_00
1664,3.8,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,02_04_00_00
1665,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,09_00_00_00
1666,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,02_02_00_00
1667,3.3,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10_04_00_00
1668,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,06_06_00_00
1669,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,07_03_00_00
1670,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,08_04_00_00
1671,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,03_06_00_00
1672,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,08_05_00_00
1673,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,10_06_00_00
1674,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,04_07_00_00
1675,1.6,1.0,4.0,pathways_list_d_a,2,multihaz_agr,G,04_08_00_00
1676,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,08_10_00_00
1677,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,06_05_00_00
1678,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,00_07_00_00
1679,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,05_07_00_00
1680,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10_03_00_00
1681,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,10_07_00_00
1682,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,04_00_00_00
1683,3.7,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,01_04_00_00
1684,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,07_04_00_00
1685,3.1,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,01_06_00_00
1686,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,05_02_00_00
1687,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,09_02_00_00
1688,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,06_03_00_00
1689,3.4,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,03_04_00_00
1690,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,01_03_00_00
1691,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,09_06_00_00
1692,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,08_03_00_00
1693,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,04_09_00_00
1694,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,05_05_00_00
1695,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,09_01_00_00
1696,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,09_03_00_00
1697,3.0,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,04_06_00_00
1698,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,07_09_00_00
1699,3.1,3.0,3.0,pathways_list_d_a,2,multihaz_agr,G,11_06_00_00
1700,1.2,1.0,2.0,pathways_list_d_a,2,multihaz_agr,G,08_07_00_00
1701,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,11_03_00_00
1702,1.6,1.0,4.0,pathways_list_d_a,2,multihaz_agr,G,05_08_00_00
1703,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,01_10_00_00
1704,0.0,0.0,0.0,pathways_list_d_a,2,multihaz_agr,G,08_00_00_00
1705,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,00_09_00_00
1706,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,04_05_00_00
1707,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,07_02_00_00
1708,3.9,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,03_09_00_00
1709,3.3,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,04_04_00_00
1710,3.5,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,02_03_00_00
1711,4.0,4.0,4.0,pathways_list_d_a,2,multihaz_agr,G,10_02_00_00
1712,3.6,3.0,4.0,pathways_list_d_a,2,multihaz_agr,G,03_03_00_00
1713,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,11_05_00_00
1714,1.5,1.0,3.0,pathways_list_d_a,2,multihaz_agr,G,07_08_00_00
1715,2.0,2.0,2.0,pathways_list_d_a,2,multihaz_agr,G,07_10_00_00
