,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
40,2.481818181818182,2.1818181818181817,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,3,999,999,999
41,1.8,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,3,999,999,999
42,168.2090909090909,90.33818181818182,219.05545454545455,DamAgr_f_tot,2,multihaz_agr,D,4,999,999,999
43,77.7990909090909,64.05090909090909,86.63909090909091,DamAgr_d_tot,2,multihaz_agr,D,4,999,999,999
44,79.64181818181818,0.37000000000000005,113.73,invest_f_a,2,multihaz_agr,D,4,999,999,999
45,24.67,20.098181818181818,27.16,invest_d_a,2,multihaz_agr,D,4,999,999,999
46,832.4454545454545,795.4863636363636,858.7772727272728,revenue_agr,2,multihaz_agr,D,4,999,999,999
47,2.5272727272727273,2.3636363636363638,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,4,999,999,999
48,1.7,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,4,999,999,999
49,191.05454545454543,106.53727272727274,241.1681818181818,DamAgr_f_tot,2,multihaz_agr,D,1,999,999,999
50,71.58909090909091,53.844545454545454,84.76272727272726,DamAgr_d_tot,2,multihaz_agr,D,1,999,999,999
51,15.005454545454546,0.84,5.71,invest_f_a,2,multihaz_agr,D,1,999,999,999
52,21.936363636363634,17.255454545454544,25.519090909090906,invest_d_a,2,multihaz_agr,D,1,999,999,999
53,857.6500000000001,827.2763636363637,879.449090909091,revenue_agr,2,multihaz_agr,D,1,999,999,999
54,2.3909090909090907,2.090909090909091,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,1,999,999,999
55,1.8999999999999995,1.0,2.0,pathways_list_f_a,2,multihaz_agr,D,1,999,999,999
56,82.13,31.799090909090907,118.23818181818181,DamAgr_f_tot,2,multihaz_agr,D,7,999,999,999
57,76.9309090909091,55.09909090909091,87.15454545454544,DamAgr_d_tot,2,multihaz_agr,D,7,999,999,999
58,142.28,142.0,142.0,invest_f_a,2,multihaz_agr,D,7,999,999,999
59,24.5,19.849999999999998,27.145454545454548,invest_d_a,2,multihaz_agr,D,7,999,999,999
60,886.1345454545456,866.5681818181819,899.3236363636363,revenue_agr,2,multihaz_agr,D,7,999,999,999
61,2.5272727272727273,2.3636363636363638,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,7,999,999,999
62,1.0999999999999999,1.0,1.0,pathways_list_f_a,2,multihaz_agr,D,7,999,999,999
63,200.36454545454546,112.40181818181819,252.76727272727268,DamAgr_f_tot,2,multihaz_agr,D,0,999,999,999
64,77.72636363636364,64.14363636363636,86.46181818181819,DamAgr_d_tot,2,multihaz_agr,D,0,999,999,999
65,0.0,0.0,0.0,invest_f_a,2,multihaz_agr,D,0,999,999,999
66,24.803636363636368,20.098181818181818,27.33363636363637,invest_d_a,2,multihaz_agr,D,0,999,999,999
67,874.0563636363637,851.8963636363637,887.1636363636364,revenue_agr,2,multihaz_agr,D,0,999,999,999
68,2.5363636363636366,2.3636363636363638,2.6363636363636362,pathways_list_d_a,2,multihaz_agr,D,0,999,999,999
69,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,D,0,999,999,999
70,82.13000000000001,31.799090909090907,118.23818181818183,DamAgr_f_tot,2,multihaz_agr,D,8,999,999,999
71,77.97909090909091,64.11272727272727,87.15454545454546,DamAgr_d_tot,2,multihaz_agr,D,8,999,999,999
72,142.11000000000004,142.0,142.0,invest_f_a,2,multihaz_agr,D,8,999,999,999
