timing,measure_sequence,no_measure,sector_hazard,sectorname,cc_scenario,climvar,portfolio,realization,f_a,d_a,f_u,d_s,stage
22.0,0&2&3,2,multihaz_agr,d_a,Wp,8,02_04_00_00,5000,2.0,4.0,0.0,0.0,
32.0,0&2&3&5,3,multihaz_agr,d_a,Wp,8,02_04_00_00,5000,2.0,4.0,0.0,0.0,
42.0,0&2&3&5&4,4,multihaz_agr,d_a,Wp,8,02_04_00_00,5000,2.0,4.0,0.0,0.0,
12.0,0&2,1,multihaz_agr,d_a,Wp,9,02_04_00_00,5000,2.0,4.0,0.0,0.0,
22.0,0&2&3,2,multihaz_agr,d_a,Wp,9,02_04_00_00,5000,2.0,4.0,0.0,0.0,
32.0,0&2&3&5,3,multihaz_agr,d_a,Wp,9,02_04_00_00,5000,2.0,4.0,0.0,0.0,
42.0,0&2&3&5&4,4,multihaz_agr,d_a,Wp,9,02_04_00_00,5000,2.0,4.0,0.0,0.0,
11.0,0&2,1,multihaz_agr,d_a,Wp,10,02_04_00_00,5000,2.0,4.0,0.0,0.0,
21.0,0&2&3,2,multihaz_agr,d_a,Wp,10,02_04_00_00,5000,2.0,4.0,0.0,0.0,
31.0,0&2&3&5,3,multihaz_agr,d_a,Wp,10,02_04_00_00,5000,2.0,4.0,0.0,0.0,
41.0,0&2&3&5&4,4,multihaz_agr,d_a,Wp,10,02_04_00_00,5000,2.0,4.0,0.0,0.0,
38.0,0&15,1,multihaz_agr,f_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
48.0,0&15&11,2,multihaz_agr,f_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
14.0,0&15,1,multihaz_agr,f_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
59.0,0&15&11,2,multihaz_agr,f_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
23.0,0&15,1,multihaz_agr,f_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
19.0,0&15,1,multihaz_agr,f_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
31.0,0&15&11,2,multihaz_agr,f_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
59.0,0&15,1,multihaz_agr,f_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
74.0,0&15&11,2,multihaz_agr,f_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
81.0,0&15,1,multihaz_agr,f_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
91.0,0&15&11,2,multihaz_agr,f_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
45.0,0&15,1,multihaz_agr,f_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
84.0,0&15&11,2,multihaz_agr,f_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
16.0,0&15,1,multihaz_agr,f_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
57.0,0&15&11,2,multihaz_agr,f_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
26.0,0&15,1,multihaz_agr,f_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
43.0,0&15&11,2,multihaz_agr,f_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
53.0,0&15&11&10,3,multihaz_agr,f_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,4,multihaz_agr,f_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
84.0,0&15,1,multihaz_agr,f_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,2,multihaz_agr,f_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,f_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,D,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
38.0,0&15,1,multihaz_agr,f_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
48.0,0&15&11,2,multihaz_agr,f_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
11.0,0&15,1,multihaz_agr,f_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
21.0,0&15&11,2,multihaz_agr,f_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
59.0,0&15&11&10,3,multihaz_agr,f_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
69.0,0&15&11&10&13,4,multihaz_agr,f_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
23.0,0&15,1,multihaz_agr,f_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
75.0,0&15&11,2,multihaz_agr,f_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
85.0,0&15&11&10,3,multihaz_agr,f_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,4,multihaz_agr,f_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
19.0,0&15,1,multihaz_agr,f_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
31.0,0&15&11,2,multihaz_agr,f_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
58.0,0&15,1,multihaz_agr,f_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
68.0,0&15&11,2,multihaz_agr,f_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
78.0,0&15,1,multihaz_agr,f_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
88.0,0&15&11,2,multihaz_agr,f_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
45.0,0&15,1,multihaz_agr,f_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
84.0,0&15&11,2,multihaz_agr,f_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
16.0,0&15,1,multihaz_agr,f_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
26.0,0&15&11,2,multihaz_agr,f_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
57.0,0&15&11&10,3,multihaz_agr,f_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
84.0,0&15&11&10&13,4,multihaz_agr,f_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
26.0,0&15,1,multihaz_agr,f_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
43.0,0&15&11,2,multihaz_agr,f_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
53.0,0&15&11&10,3,multihaz_agr,f_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
83.0,0&15&11&10&13,4,multihaz_agr,f_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
84.0,0&15,1,multihaz_agr,f_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
94.0,0&15&11,2,multihaz_agr,f_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,3,multihaz_agr,f_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,G,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
38.0,0&15,1,multihaz_agr,f_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
48.0,0&15&11,2,multihaz_agr,f_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
58.0,0&15&11&10,3,multihaz_agr,f_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
69.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,
11.0,0&15,1,multihaz_agr,f_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
21.0,0&15&11,2,multihaz_agr,f_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
40.0,0&15&11&10,3,multihaz_agr,f_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
59.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,
23.0,0&15,1,multihaz_agr,f_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
33.0,0&15&11,2,multihaz_agr,f_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
49.0,0&15&11&10,3,multihaz_agr,f_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
62.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,
19.0,0&15,1,multihaz_agr,f_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
31.0,0&15&11,2,multihaz_agr,f_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
82.0,0&15&11&10,3,multihaz_agr,f_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
92.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,
53.0,0&15,1,multihaz_agr,f_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
63.0,0&15&11,2,multihaz_agr,f_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
73.0,0&15&11&10,3,multihaz_agr,f_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
83.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,
32.0,0&15,1,multihaz_agr,f_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
61.0,0&15&11,2,multihaz_agr,f_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
78.0,0&15&11&10,3,multihaz_agr,f_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
88.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,
45.0,0&15,1,multihaz_agr,f_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
60.0,0&15&11,2,multihaz_agr,f_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
73.0,0&15&11&10,3,multihaz_agr,f_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
83.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,
20.0,0&15,1,multihaz_agr,f_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
30.0,0&15&11,2,multihaz_agr,f_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
57.0,0&15&11&10,3,multihaz_agr,f_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
73.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,
26.0,0&15,1,multihaz_agr,f_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
36.0,0&15&11,2,multihaz_agr,f_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
47.0,0&15&11&10,3,multihaz_agr,f_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
62.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,
56.0,0&15,1,multihaz_agr,f_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
69.0,0&15&11,2,multihaz_agr,f_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
84.0,0&15&11&10,3,multihaz_agr,f_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
94.0,0&15&11&10&13,4,multihaz_agr,f_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,
,,1,multihaz_agr,d_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,1,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,2,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,3,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,4,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,5,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,6,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,7,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,8,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,9,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,1,multihaz_agr,d_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,2,multihaz_agr,d_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,3,multihaz_agr,d_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
,,4,multihaz_agr,d_a,Wp,10,09_00_00_00,5000,9.0,0.0,0.0,0.0,2.0
38.0,0&10,1,multihaz_agr,f_a,D,1,02_02_00_00,5000,2.0,2.0,0.0,0.0,
48.0,0&10&13,2,multihaz_agr,f_a,D,1,02_02_00_00,5000,2.0,2.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,1,02_02_00_00,5000,2.0,2.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,1,02_02_00_00,5000,2.0,2.0,0.0,0.0,2.0
11.0,0&10,1,multihaz_agr,f_a,D,2,02_02_00_00,5000,2.0,2.0,0.0,0.0,
59.0,0&10&13,2,multihaz_agr,f_a,D,2,02_02_00_00,5000,2.0,2.0,0.0,0.0,
,,3,multihaz_agr,f_a,D,2,02_02_00_00,5000,2.0,2.0,0.0,0.0,2.0
,,4,multihaz_agr,f_a,D,2,02_02_00_00,5000,2.0,2.0,0.0,0.0,2.0
